Geneid	Brain	Duodenum	Hatchling_Brain	Hatchling_Carapace	Hatchling_Kidney	Kidney	Liver	Lung	merged	Sciatic_Nerve	Skeletal_Muscle	Spinal_Cord	Testis
G2903	8	2	15	145	3	13	4	20	241	0	12	5	14
G2904	4	0	2	14	0	3	1	3	31	0	0	1	3
G2905	0	0	0	0	0	2	0	0	2	0	0	0	0
G2906	1	0	0	1	0	0	0	0	7	0	4	1	0
G2907	11	8	43	27	6	12	15	3	196	3	32	28	8
G2908	0	0	0	0	0	0	1	0	2	0	1	0	0
G2909	0	0	1	0	0	0	0	9	21	0	11	0	0
G2910	0	0	0	0	0	0	0	0	0	0	0	0	0
G2911	0	0	1	0	0	0	0	0	1	0	0	0	0
G2912	14	0	16	1	0	3	0	0	43	0	0	5	4
G2913	1	0	0	1	0	0	0	0	3	0	0	1	0
G2914	9	19	3	5	1	10	4	3	106	1	37	10	4
G2915	8	7	7	9	5	9	3	41	130	0	11	4	26
G2916	3	0	0	0	0	0	0	0	3	0	0	0	0
G2917	16	0	9	0	0	0	0	0	32	0	0	7	0
G2918	0	0	0	0	0	0	0	0	0	0	0	0	0
G2919	0	0	0	0	0	0	0	0	0	0	0	0	0
G2920	0	0	0	0	0	2	0	1	7	0	1	0	3
G2921	0	0	0	1	0	0	0	0	2	0	1	0	0
G2922	0	0	0	0	0	1	0	0	1	0	0	0	0
G2923	15	23	32	17	0	17	14	32	215	7	16	35	7
G2924	29	9	251	77	5	33	1	30	519	2	17	22	43
G2925	0	0	0	0	0	1	0	0	1	0	0	0	0
G2926	0	0	0	0	0	0	0	0	0	0	0	0	0
G2927	0	0	2	0	0	0	0	0	2	0	0	0	0
G2928	0	0	0	0	0	0	0	0	0	0	0	0	0
G2929	0	0	0	0	0	0	0	0	0	0	0	0	0
G2930	0	0	0	0	0	0	0	0	0	0	0	0	0
G2931	0	0	0	0	0	0	0	0	0	0	0	0	0
G2932	0	0	0	0	0	0	0	0	0	0	0	0	0
G2933	0	0	0	0	0	0	0	0	1	0	0	0	1
G2934	0	0	0	0	0	0	0	0	0	0	0	0	0
G2935	0	0	0	0	0	0	0	0	0	0	0	0	0
G2936	0	0	0	0	0	0	0	0	0	0	0	0	0
G2937	0	0	0	0	0	0	0	0	0	0	0	0	0
G2938	0	0	0	0	0	0	2	0	2	0	0	0	0
G2939	0	0	0	0	0	0	0	0	0	0	0	0	0
G2940	0	0	0	0	0	1	0	0	1	0	0	0	0
G2941	0	0	0	0	0	13	0	0	13	0	0	0	0
G2942	34	23	15	31	7	35	17	34	439	10	65	61	107
G2943	4	0	0	3	0	15	1	2	56	0	12	2	17
G2944	5	7	0	10	1	8	11	7	80	1	18	6	6
G2945	0	0	1	0	0	1	0	0	4	0	0	0	2
G2946	0	0	0	0	0	0	0	0	2	0	2	0	0
G2947	14	11	17	44	4	16	19	37	241	0	30	6	43
G2948	0	0	0	0	0	0	0	0	0	0	0	0	0
G2949	13	0	31	0	0	6	0	0	66	0	0	13	3
G2950	0	0	0	0	0	0	0	0	1	0	0	1	0
G2951	0	0	0	13	0	0	0	1	15	0	0	0	1
G2952	3	0	3	0	0	0	0	0	6	0	0	0	0
G2953	0	0	0	0	0	0	0	0	1	0	0	0	1
G2954	10	0	20	2	0	9	0	1	61	0	1	9	9
G2955	0	0	0	0	0	0	0	0	0	0	0	0	0
G2956	8	5	10	4	0	14	1	2	56	0	0	5	7
G2957	0	0	0	0	0	1	0	0	2	0	0	0	1
G2958	8	24	6	4	1	40	8	7	117	0	4	6	9
G2959	30	7	11	14	0	34	19	10	193	1	12	39	16
G2960	0	0	0	0	0	2	0	0	2	0	0	0	0
G2961	2	0	3	2	0	2	3	1	22	0	4	3	2
G2962	2	0	0	0	0	0	0	0	6	0	0	4	0
G2963	5	0	4	0	0	0	0	0	13	0	0	4	0
G2964	8	0	3	0	0	0	0	0	12	0	0	1	0
G2965	26	4	7	3	3	7	5	6	99	1	14	12	11
G2966	41	57	35	21	2	35	22	30	439	5	109	54	28
G2967	1	0	2	1	0	1	3	2	11	0	0	0	1
G2968	0	0	0	1	0	0	0	0	2	0	0	1	0
G2969	0	0	0	0	0	0	0	0	0	0	0	0	0
G2970	0	4	0	0	0	1	0	1	6	0	0	0	0
G2971	4	7	5	24	0	13	5	4	96	0	3	4	27
G2972	1	1	1	0	0	1	0	0	4	0	0	0	0
G2973	1	3	0	9	0	6	1	7	34	0	0	3	4
G2974	2	8	0	0	0	0	1	3	17	0	0	0	3
G2975	16	10	22	16	4	9	2	35	175	18	23	11	9
G2976	0	0	0	0	0	3	0	0	3	0	0	0	0
G2977	4	0	6	3	0	1	0	0	19	0	1	3	1
G2978	0	195	1	0	0	2	0	0	200	0	0	1	1
G2979	10	1	2	1	0	6	0	1	38	0	5	4	8
G2980	20	9	23	18	1	14	3	8	133	0	10	5	22
G2981	25	2	42	17	3	32	3	17	175	0	3	14	17
G2982	0	0	0	0	0	0	0	0	0	0	0	0	0
G2983	72	33	51	108	6	40	33	23	887	1	127	44	349
G2984	1	1	0	0	0	0	0	0	2	0	0	0	0
G2985	0	0	0	0	0	0	0	0	0	0	0	0	0
G2986	0	0	0	0	0	0	0	0	0	0	0	0	0
G2987	0	0	0	0	0	0	0	0	0	0	0	0	0
G2988	2	4	22	30	4	3	0	15	116	2	11	13	10
G2989	24	3	25	15	1	5	2	6	110	0	15	11	3
G2990	0	0	1	3	0	0	0	0	5	0	0	1	0
G2991	0	0	0	0	0	0	0	0	0	0	0	0	0
G2992	0	0	0	0	0	0	0	0	0	0	0	0	0
G2993	0	0	0	0	0	0	0	0	0	0	0	0	0
G2994	1	0	1	2	0	0	0	0	46	0	39	3	0
G2995	0	0	0	0	0	0	0	0	0	0	0	0	0
G2996	0	0	0	0	0	0	0	0	0	0	0	0	0
G2997	0	0	0	0	0	0	0	0	0	0	0	0	0
G2998	0	0	0	0	0	0	0	0	0	0	0	0	0
G2999	3	0	0	1	0	0	4	1	21	1	2	0	9
G3000	0	0	1	1	0	1	0	0	10	0	0	0	7
G3001	16	14	4	25	0	7	46	27	165	1	9	6	10
G3002	0	0	1	1	0	1	1	0	4	0	0	0	0
G3003	0	0	0	0	0	14	0	0	14	0	0	0	0
G3004	0	1	0	5	2	9	0	0	20	0	0	0	3
G3005	0	0	1	1	1	0	0	0	3	0	0	0	0
G3006	0	0	0	0	0	0	0	0	0	0	0	0	0
G3007	3	0	3	0	0	0	0	0	6	0	0	0	0
G3008	0	1	5	3	2	3	1	1	29	0	7	3	3
G3009	9	9	6	9	0	12	12	20	170	5	24	11	53
G3010	0	0	0	0	0	0	0	0	0	0	0	0	0
G3011	0	0	0	0	0	0	0	0	0	0	0	0	0
G3012	8	0	34	8	0	19	0	2	111	0	0	31	9
G3013	14	0	15	0	0	0	1	0	42	0	1	9	2
G3014	0	0	0	0	0	0	0	0	0	0	0	0	0
G3015	0	0	0	0	0	0	0	0	1	0	0	1	0
G3016	0	0	0	0	0	0	0	0	0	0	0	0	0
G3017	0	0	0	0	0	0	0	0	0	0	0	0	0
G3018	0	0	0	0	0	0	0	0	0	0	0	0	0
G3019	0	0	0	0	0	0	0	0	2	0	0	0	2
G3020	0	0	0	0	0	0	0	0	0	0	0	0	0
G3021	0	0	0	0	0	0	0	0	0	0	0	0	0
G3022	0	0	0	0	0	0	0	0	0	0	0	0	0
G3023	0	0	2	0	0	11	0	0	42	0	0	0	29
G3024	0	0	0	0	0	0	0	0	0	0	0	0	0
G3025	0	1	0	0	0	0	2	0	3	0	0	0	0
G3026	0	0	0	0	0	0	0	0	1	0	0	0	1
G3027	0	0	1	0	0	0	0	0	1	0	0	0	0
G3028	0	0	1	0	0	0	0	0	1	0	0	0	0
G3029	0	0	0	0	0	4	0	0	4	0	0	0	0
G3030	0	0	1	0	0	0	0	0	1	0	0	0	0
G3031	1	0	0	0	0	0	0	0	1	0	0	0	0
G3032	0	0	0	0	0	0	0	0	0	0	0	0	0
G3033	0	1	0	0	0	0	0	0	2	0	1	0	0
G3034	2	0	2	0	0	0	0	0	5	0	0	1	0
G3035	0	0	0	0	0	1	0	0	1	0	0	0	0
G3036	0	0	0	0	0	0	0	0	0	0	0	0	0
G3037	0	0	0	0	0	0	0	0	1	0	0	1	0
G3038	0	0	0	0	0	0	0	0	0	0	0	0	0
G3039	0	0	0	0	0	0	0	0	0	0	0	0	0
G3040	0	0	0	0	0	0	0	0	0	0	0	0	0
G3041	21	6	8	7	0	3	0	9	58	0	0	2	2
G3042	0	0	1	0	0	0	0	0	1	0	0	0	0
G3043	0	0	0	0	0	1	0	0	1	0	0	0	0
G3044	7	0	7	0	0	10	0	0	36	0	0	12	0
G3045	0	0	0	0	0	0	0	0	0	0	0	0	0
G3046	0	0	0	0	0	0	0	0	0	0	0	0	0
G3047	0	0	0	0	0	0	0	0	1	0	0	0	1
G3048	0	0	0	0	0	0	0	0	1	0	0	0	1
G3049	0	0	0	0	0	0	0	0	1	0	0	1	0
G3050	0	0	0	0	0	1	0	0	1	0	0	0	0
G3051	0	0	0	0	0	0	0	0	1	0	0	1	0
G3052	2	1	5	2	0	2	0	3	19	0	3	0	1
G3053	4	4	21	22	1	3	2	1	87	0	1	3	25
G3054	0	0	0	0	0	0	0	0	1	0	0	0	1
G3055	175	114	265	482	71	225	41	157	2200	4	214	184	268
G3056	2	0	1	0	0	0	0	0	4	0	0	1	0
G3057	0	0	0	0	0	1	0	0	1	0	0	0	0
G3058	15	14	1	5	0	16	13	18	104	1	8	11	2
G3059	0	1	0	0	0	0	0	0	1	0	0	0	0
G3060	3	2	4	1	0	2	2	2	37	0	2	1	18
G3061	0	0	0	0	0	0	0	0	0	0	0	0	0
G3062	0	0	1	0	0	0	0	0	1	0	0	0	0
G3063	0	0	0	0	0	0	0	0	0	0	0	0	0
G3064	7	3	28	4	3	8	19	33	110	0	2	2	1
G3065	6	2	18	0	0	0	0	0	44	1	0	13	4
G3066	1	0	0	31	0	1	0	70	113	0	0	4	6
G3067	74	41	51	61	10	39	50	54	522	7	44	52	39
G3068	66	17	219	87	7	49	23	41	737	2	96	48	82
G3069	5	3	2	5	0	1	5	8	47	0	4	4	10
G3070	5	0	0	0	0	1	0	0	27	0	0	10	11
G3071	9	10	7	12	0	4	1	12	72	0	3	8	6
G3072	2	31	15	28	4	19	15	67	274	0	87	2	4
G3073	3	4	4	9	0	5	3	5	62	1	21	1	6
G3074	4	0	2	4	0	3	2	2	31	0	7	3	4
G3075	2	2	6	15	1	9	1	13	91	0	8	4	30
G3076	0	0	0	0	0	0	0	0	0	0	0	0	0
G3077	0	0	0	0	0	0	0	0	0	0	0	0	0
G3078	0	0	0	0	0	0	0	0	0	0	0	0	0
G3079	0	0	0	0	0	0	0	0	0	0	0	0	0
G3080	6	0	1	0	0	0	0	1	11	0	0	1	2
G3081	0	0	0	0	0	0	0	0	0	0	0	0	0
G3082	6	0	14	0	0	4	1	0	33	0	0	5	3
G3083	0	0	0	0	0	0	0	0	1	0	1	0	0
G3084	0	8	0	0	0	0	0	0	8	0	0	0	0
G3085	4	4	10	128	1	4	0	18	175	0	5	1	0
G3086	14	4	11	7	1	17	3	4	88	2	3	12	10
G3087	0	1	0	0	0	0	0	0	1	0	0	0	0
G3088	4	4	6	12	1	27	3	10	151	1	4	2	77
G3089	0	3	20	14	5	3	0	8	68	1	1	3	10
G3090	16	5	14	6	0	10	3	6	88	2	0	14	12
G3091	1	1	0	0	0	0	0	0	2	0	0	0	0
G3092	9	11	8	1	0	7	0	0	49	0	9	2	2
G3093	1	0	0	0	0	0	0	0	4	0	0	3	0
G3094	1	0	0	0	0	0	0	0	1	0	0	0	0
G3095	0	0	0	0	0	0	0	0	3	0	2	0	1
G3096	0	0	0	0	0	0	0	0	0	0	0	0	0
G3097	0	0	1	0	0	0	0	0	11	0	0	0	10
G3098	0	0	1	0	0	0	0	0	1	0	0	0	0
G3099	0	0	0	0	0	0	0	0	0	0	0	0	0
G3100	0	0	3	0	1	0	0	0	7	0	0	0	3
G3101	2	0	4	0	0	0	0	0	7	0	0	1	0
G3102	0	0	0	0	0	1	0	0	1	0	0	0	0
G3103	1	0	0	0	0	0	0	0	1	0	0	0	0
G3104	0	0	0	0	0	0	0	0	0	0	0	0	0
G3105	0	0	0	0	0	0	0	0	0	0	0	0	0
G3106	0	0	0	1	0	0	0	0	3	0	2	0	0
G3107	0	0	0	0	0	0	0	0	6	0	0	0	6
G3108	3	0	1	0	0	0	0	0	8	0	0	3	1
G3109	0	0	0	0	0	0	1	0	1	0	0	0	0
G3110	0	0	0	0	0	0	0	0	0	0	0	0	0
G3111	0	0	0	0	0	1	0	0	1	0	0	0	0
G3112	0	0	0	0	0	3	0	0	3	0	0	0	0
G3113	0	0	0	0	0	0	0	0	0	0	0	0	0
G3114	1	0	0	0	0	0	0	0	1	0	0	0	0
G3115	441	2	148	5	0	31	0	25	969	0	4	287	26
G3116	5	0	0	0	0	0	0	0	6	0	0	1	0
G3117	2	1	15	11	0	1	1	1	89	0	0	1	56
G3118	0	0	0	0	0	0	0	0	0	0	0	0	0
G3119	0	0	0	0	0	0	0	0	0	0	0	0	0
G3120	0	0	0	0	0	0	0	0	0	0	0	0	0
G3121	1	0	0	0	0	1	0	0	2	0	0	0	0
G3122	0	0	0	0	0	0	0	0	0	0	0	0	0
G3123	0	0	0	0	0	0	0	0	0	0	0	0	0
G3124	0	0	0	0	0	0	0	0	0	0	0	0	0
G3125	0	0	0	0	0	0	0	0	0	0	0	0	0
G3126	0	0	0	0	0	0	0	0	0	0	0	0	0
G3127	0	0	0	0	0	0	0	0	0	0	0	0	0
G3128	0	0	0	0	0	0	0	0	0	0	0	0	0
G3129	0	1	0	0	0	0	0	0	2	0	0	0	1
G3130	0	0	0	0	0	0	0	0	0	0	0	0	0
G3131	1	0	0	0	0	3	0	1	5	0	0	0	0
G3132	1	0	7	3	2	4	0	0	20	0	0	1	2
G3133	0	0	0	0	0	0	0	0	1	0	0	0	1
G3134	22	23	24	30	11	29	21	29	279	0	40	34	16
G3135	0	0	1	0	0	0	0	0	1	0	0	0	0
G3136	0	0	0	1	0	1	0	0	2	0	0	0	0
G3137	0	1	0	1	0	0	0	0	4	0	0	0	2
G3138	0	0	0	0	0	0	0	0	0	0	0	0	0
G3139	17	0	2	0	0	0	0	0	27	0	0	8	0
G3140	6	0	0	0	0	0	0	0	6	0	0	0	0
G3141	31	1	47	4	0	5	0	13	128	0	1	23	3
G3142	1	0	1	0	1	0	0	0	5	0	0	1	1
G3143	0	0	0	0	0	0	0	0	0	0	0	0	0
G3144	0	0	0	0	0	0	7	0	7	0	0	0	0
G3145	0	0	0	0	0	0	0	0	0	0	0	0	0
G3146	0	0	0	0	0	0	0	1	1	0	0	0	0
G3147	0	0	0	0	0	0	0	0	1	0	0	0	1
G3148	0	0	0	0	0	0	0	0	0	0	0	0	0
G3149	1	0	0	0	0	0	0	0	1	0	0	0	0
G3150	0	0	0	0	0	0	0	0	0	0	0	0	0
G3151	7	0	11	0	0	1	0	1	26	0	0	6	0
G3152	0	22	0	3	43	264	0	24	357	0	0	1	0
G3153	0	0	0	1	0	0	0	0	1	0	0	0	0
G3154	8	0	4	0	0	0	0	0	17	0	0	3	2
G3155	96	0	54	4	2	24	0	4	392	0	0	183	25
G3156	43	35	16	55	4	54	25	68	537	9	105	48	75
G3157	7	5	5	18	0	3	11	6	67	2	2	4	4
G3158	2	3	2	0	0	3	4	1	24	0	5	1	3
G3159	0	0	1	0	0	2	0	0	3	0	0	0	0
G3160	4	18	29	43	4	9	13	13	179	0	14	4	28
G3161	0	0	1	0	0	0	0	0	4	0	1	2	0
G3162	5	2	0	8	0	1	0	26	55	2	4	6	1
G3163	6	3	3	3	0	1	5	1	38	0	1	6	9
G3164	0	0	0	0	0	2	0	0	2	0	0	0	0
G3165	0	0	0	0	0	0	0	0	2	0	0	2	0
G3166	31	0	22	5	1	12	3	9	98	0	5	9	1
G3167	0	0	0	0	0	1	0	0	3	0	0	0	2
G3168	40	19	36	28	5	17	7	26	254	1	12	20	43
G3169	0	0	0	0	0	0	0	0	0	0	0	0	0
G3170	0	2	3	0	0	1	0	0	6	0	0	0	0
G3171	0	0	0	0	0	0	0	0	0	0	0	0	0
G3172	0	0	0	0	0	4	0	2	6	0	0	0	0
G3173	3	8	0	1	0	2	4	9	40	0	2	5	6
G3174	0	2	3	0	0	0	2	1	13	1	1	0	3
G3175	5	0	3	2	1	0	0	1	22	0	1	3	6
G3176	0	0	0	0	0	0	0	0	0	0	0	0	0
G3177	0	0	0	0	0	0	0	0	1	0	0	0	1
G3178	0	0	0	0	0	0	0	0	2	0	0	0	2
G3179	0	0	0	0	0	0	0	0	0	0	0	0	0
G3180	2	5	0	3	0	17	5	13	61	0	2	6	8
G3181	0	0	0	0	0	0	0	0	0	0	0	0	0
G3182	0	0	0	0	0	0	0	0	0	0	0	0	0
G3183	0	0	1	0	0	0	0	0	1	0	0	0	0
G3184	0	0	0	0	0	0	0	0	0	0	0	0	0
G3185	2	0	0	0	0	0	0	1	5	0	0	1	1
G3186	0	0	0	0	0	0	0	0	0	0	0	0	0
G3187	3	0	0	0	0	1	0	2	6	0	0	0	0
G3188	123	20	346	48	7	63	1	27	810	1	16	105	53
G3189	0	0	2	0	0	0	0	0	2	0	0	0	0
G3190	0	0	0	0	0	0	0	0	0	0	0	0	0
G3191	7	6	6	9	0	4	3	9	63	0	9	3	7
G3192	12	1	9	15	0	11	4	10	94	0	18	8	6
G3193	0	0	0	1	0	0	0	0	1	0	0	0	0
G3194	0	0	0	0	0	0	1	0	4	0	0	2	1
G3195	25	19	35	30	1	22	15	11	285	4	58	24	41
G3196	3	0	1	0	0	0	0	0	6	0	0	2	0
G3197	0	0	0	0	0	0	0	0	1	0	1	0	0
G3198	8	37	3	29	0	20	33	7	186	1	41	3	4
G3199	0	0	0	0	0	1	0	0	3	0	1	1	0
G3200	28	7	40	21	6	16	5	27	303	3	51	37	62
G3201	8	16	46	36	10	13	9	17	263	2	47	19	40
G3202	6	0	0	0	0	2	0	1	12	0	0	3	0
G3203	0	0	0	0	0	0	0	0	0	0	0	0	0
G3204	0	0	0	0	0	0	0	0	0	0	0	0	0
G3205	0	0	0	0	0	0	0	0	0	0	0	0	0
G3206	0	0	0	0	0	0	0	0	0	0	0	0	0
G3207	5	0	6	1	0	0	0	0	15	0	0	3	0
G3208	0	0	3	0	0	0	0	0	4	0	1	0	0
G3209	0	0	0	0	0	0	0	1	2	0	0	1	0
G3210	107	51	46	55	8	43	73	30	533	3	43	50	24
G3211	0	0	0	0	0	0	75	0	75	0	0	0	0
G3212	55	23	23	65	2	66	40	136	565	0	7	74	74
G3213	1	0	0	0	0	0	0	0	20	0	0	0	19
G3214	0	3	1	1	0	2	2	4	22	0	0	3	6
G3215	0	0	0	0	0	0	0	0	0	0	0	0	0
G3216	0	8	0	0	0	0	0	0	8	0	0	0	0
G3217	0	15	0	0	0	0	0	0	15	0	0	0	0
G3218	0	1	0	0	0	0	0	0	2	0	0	0	1
G3219	0	0	0	0	0	0	0	0	0	0	0	0	0
G3220	3	5	3	4	0	4	2	3	30	0	1	1	4
G3221	0	0	3	1	0	1	1	2	8	0	0	0	0
G3222	16	14	6	17	0	15	14	9	141	0	26	6	18
G3223	1	0	0	0	0	0	0	0	1	0	0	0	0
G3224	0	1	3	0	0	0	0	1	11	0	0	3	3
G3225	0	0	1	0	0	0	0	0	1	0	0	0	0
G3226	0	0	0	0	0	0	0	0	0	0	0	0	0
G3227	286	34	313	86	10	142	15	39	1627	7	256	211	228
G3228	49	2	28	6	0	7	0	3	189	1	2	33	58
G3229	1	6	3	13	0	2	2	5	59	0	9	0	18
G3230	557	113	1538	1001	67	736	322	452	6543	11	216	749	781
G3231	0	0	0	0	0	0	0	0	0	0	0	0	0
G3232	0	0	0	0	0	0	0	0	0	0	0	0	0
G3233	7	7	2	2	0	6	3	18	71	0	9	12	5
G3234	4	12	6	17	0	18	0	30	112	2	8	6	9
G3235	0	0	0	0	0	1	0	0	1	0	0	0	0
G3236	4	1	9	11	0	4	6	8	74	3	7	4	17
G3237	0	0	0	0	0	0	0	0	1	0	0	0	1
G3238	1	0	0	0	0	1	0	1	3	0	0	0	0
G3239	0	0	0	0	0	0	0	0	0	0	0	0	0
G3240	12	19	17	8	6	11	8	26	139	3	1	17	11
G3241	2	0	0	0	0	1	0	1	4	0	0	0	0
G3242	0	0	0	0	0	0	0	0	0	0	0	0	0
G3243	7	14	19	17	0	12	9	8	168	2	40	14	26
G3244	0	0	0	0	0	0	0	0	1	0	0	0	1
G3245	201	22	358	46	6	128	20	108	1217	2	39	135	152
G3246	46	6	59	20	0	30	9	17	276	0	15	33	41
G3247	7	6	8	3	2	21	19	40	120	0	4	6	4
G3248	3	0	0	0	0	1	0	0	6	0	0	2	0
G3249	42	18	76	129	3	47	18	55	696	2	154	70	82
G3250	48	20	58	68	2	41	13	25	528	1	125	61	66
G3251	0	0	0	0	0	0	0	1	2	0	1	0	0
G3252	13	2	35	26	2	16	3	23	188	0	30	12	26
G3253	0	0	0	0	0	0	0	0	0	0	0	0	0
G3254	0	0	0	0	0	0	1	1	2	0	0	0	0
G3255	3	2	1	4	0	8	2	2	39	0	3	3	11
G3256	1	0	0	0	0	0	0	1	3	0	0	1	0
G3257	0	0	0	0	0	0	0	0	0	0	0	0	0
G3258	0	0	0	0	0	0	0	0	0	0	0	0	0
G3259	25	14	60	23	4	14	7	15	267	1	19	32	53
G3260	0	0	0	0	0	7	0	0	9	0	0	0	2
G3261	0	0	1	0	0	0	0	0	1	0	0	0	0
G3262	0	0	0	0	0	0	0	0	1	0	0	0	1
G3263	1	0	0	0	0	0	1	0	2	0	0	0	0
G3264	0	0	0	0	0	1	0	0	1	0	0	0	0
G3265	32	0	15	0	0	0	0	0	76	0	0	29	0
G3266	0	0	0	0	0	0	1	0	1	0	0	0	0
G3267	0	0	0	0	0	0	0	0	0	0	0	0	0
G3268	31	8	2	3	1	32	14	30	328	0	19	19	169
G3269	15	1	19	20	0	8	7	5	100	0	1	11	13
G3270	0	0	0	0	0	0	0	0	0	0	0	0	0
G3271	66	13	40	25	2	108	37	43	438	0	15	50	39
G3272	0	0	9	0	0	0	1	0	10	0	0	0	0
G3273	0	0	0	0	0	0	1	0	1	0	0	0	0
G3274	2	6	1	0	0	0	6	0	19	0	0	3	1
G3275	4	5	10	6	1	5	4	2	81	0	13	8	23
G3276	23	39	26	13	4	35	4	3	363	4	10	17	185
G3277	9	4	16	36	0	4	0	4	104	0	3	6	22
G3278	14	3	29	52	6	16	6	19	299	0	14	23	117
G3279	19	3	25	70	2	50	12	49	315	4	15	22	44
G3280	0	0	1	2	0	1	1	1	15	0	6	2	1
G3281	7	32	5	10	2	32	48	5	153	0	2	9	1
G3282	0	0	0	0	0	0	0	0	0	0	0	0	0
G3283	2	6	1	3	0	2	7	4	31	0	2	2	2
G3284	0	0	0	0	0	0	0	0	0	0	0	0	0
G3285	0	0	0	0	0	0	0	0	1	0	0	0	1
G3286	7	14	10	22	11	13	8	17	128	0	8	7	11
G3287	0	0	0	0	0	0	0	0	1	0	0	0	1
G3288	0	0	1	0	0	0	0	0	1	0	0	0	0
G3289	11	8	18	32	4	12	6	6	188	0	52	7	32
G3290	85	0	58	45	0	17	0	15	435	3	11	116	85
G3291	3	1	5	0	0	1	1	2	15	0	0	2	0
G3292	5	5	2	6	0	24	4	12	123	0	21	6	38
G3293	9	10	34	18	0	8	1	12	117	0	11	9	5
G3294	0	2	0	0	0	13	0	5	20	0	0	0	0
G3295	3	0	1	1	0	0	190	0	196	0	0	1	0
G3296	0	0	0	4	0	0	0	0	4	0	0	0	0
G3297	1	0	1	3	0	3	0	1	16	0	2	2	3
G3298	0	0	0	0	0	0	0	1	2	0	0	0	1
G3299	214	135	131	84	7	175	79	63	1703	11	519	167	118
G3300	2	0	0	0	0	0	0	1	5	0	0	1	1
G3301	0	0	0	0	0	0	0	0	0	0	0	0	0
G3302	0	0	0	0	0	0	0	1	1	0	0	0	0
G3303	0	0	0	0	0	0	0	0	0	0	0	0	0
G3304	6	2	25	1	0	3	1	8	65	3	0	10	6
G3305	0	9	20	88	5	27	8	125	325	7	22	1	13
G3306	136	64	197	160	20	140	26	96	1383	3	218	144	179
G3307	4	6	1	7	0	6	5	6	59	0	19	3	2
G3308	0	0	0	1	0	0	0	0	1	0	0	0	0
G3309	6	5	10	1	0	2	1	2	35	0	4	3	1
G3310	25	0	61	2	0	0	0	0	114	0	0	23	3
G3311	0	0	0	0	0	0	0	0	0	0	0	0	0
G3312	4	0	5	1	1	0	0	1	15	0	0	3	0
G3313	1	0	0	0	0	0	0	0	1	0	0	0	0
G3314	0	0	0	0	0	0	0	0	0	0	0	0	0
G3315	41	22	35	37	2	38	22	25	412	0	68	55	67
G3316	7	2	0	0	0	5	3	5	38	0	6	5	5
G3317	2	0	1	2	0	0	0	1	7	0	1	0	0
G3318	51	0	80	3	2	7	0	1	193	0	0	22	27
G3319	0	0	0	0	0	0	0	0	0	0	0	0	0
G3320	57	0	70	0	0	8	0	3	163	0	1	19	5
G3321	0	0	0	0	0	0	0	0	0	0	0	0	0
G3322	10	0	6	2	0	4	0	0	30	1	0	7	0
G3323	0	0	0	0	0	0	0	0	0	0	0	0	0
G3324	0	0	0	0	0	0	0	0	0	0	0	0	0
G3325	0	0	0	0	0	0	0	0	1	0	0	0	1
G3326	1	0	0	0	0	0	0	0	4	0	3	0	0
G3327	3	0	5	5	0	2	0	4	45	0	3	1	22
G3328	10	8	8	12	0	20	4	3	91	0	10	4	12
G3329	6	0	2	3	0	1	2	5	24	0	1	0	4
G3330	0	0	0	0	0	0	0	0	0	0	0	0	0
G3331	0	1	3	0	4	5	0	0	13	0	0	0	0
G3332	0	0	0	0	0	0	0	0	0	0	0	0	0
G3333	15	10	24	24	2	12	7	10	140	0	7	14	15
G3334	0	0	0	1	0	0	0	0	1	0	0	0	0
G3335	11	8	15	24	1	8	10	12	139	0	10	9	31
G3336	0	0	0	0	0	0	0	0	0	0	0	0	0
G3337	1	0	0	0	0	0	1	2	6	0	0	0	2
G3338	6	6	2	0	0	3	1	11	43	1	3	5	5
G3339	0	0	0	0	0	0	0	0	0	0	0	0	0
G3340	3	0	15	10	0	6	0	5	60	0	9	7	5
G3341	0	0	0	0	0	0	0	0	1	0	0	0	1
G3342	0	0	1	0	0	0	0	0	2	0	0	0	1
G3343	4	0	4	4	0	2	6	4	39	0	1	2	12
G3344	7	0	6	1	1	4	0	1	28	0	2	5	1
G3345	0	0	0	0	0	0	0	0	0	0	0	0	0
G3346	0	2	1	4	0	3	1	3	24	3	2	3	2
G3347	4	0	0	0	0	0	0	0	7	0	1	1	1
G3348	0	0	0	0	0	0	0	0	0	0	0	0	0
G3349	0	0	0	0	0	0	0	0	0	0	0	0	0
G3350	6	20	3	9	4	9	13	14	120	0	19	10	13
G3351	274	225	564	459	16	265	82	243	4012	44	353	267	1220
G3352	0	0	0	0	0	0	0	0	1	0	1	0	0
G3353	47	0	98	2	0	5	0	6	294	0	25	53	58
G3354	0	0	0	7	0	0	0	0	46	0	39	0	0
G3355	286	22	252	19	2	71	12	53	1067	4	59	256	31
G3356	0	0	0	0	0	0	0	0	0	0	0	0	0
G3357	0	0	0	0	0	0	0	0	0	0	0	0	0
G3358	2	1	0	0	0	0	0	0	3	0	0	0	0
G3359	2	1	1	0	0	0	0	2	10	0	1	3	0
G3360	9	4	17	3	0	8	3	1	84	0	2	13	24
G3361	33	0	46	1	0	0	2	1	113	0	1	15	14
G3362	0	0	0	0	0	0	0	0	2	0	0	1	1
G3363	4	5	4	3	0	7	11	17	65	0	4	6	4
G3364	93	94	41	51	3	131	49	186	1203	7	396	85	67
G3365	0	0	0	0	0	0	0	0	1	0	1	0	0
